name,category,address,address2,city,state,ccaa,postal,country,phone,lat,lng,hours1,hours2,web,features,codsa,codat
"Carrefour Express Calle de la Plaza, 23 - Chiclana",Supermercado Carrefour Express,"Calle de La Plaza, 23",,Chiclana de la Frontera,Cádiz,Andalucía,11130,es,605956527,36.420133704364794,-6.149618913585154,de 09:00 a 15:00 y de 17:00 a 21:00,de 09:30 a 14:30,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/plaza-23-chiclana-s.aspx,,2559,6038
Carrefour Express EESS Fasnia - Tenerife,Supermercado Carrefour Express CEPSA,Autopista TF1 P.k. 34,Junto a la estación CEPSA,Tenerife,S.C. Tenerife,Islas Canarias,38570,es,914 908 900,28.213449323904662,-16.423221515120296,de 06:00 a 22:00,de 06:00 a 22:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/fasnia-tenerife-cepsa-s.aspx,,5327,5672
Carrefour Express Plaza de la Libertad - Valladolid,Supermercado Carrefour Express,"Plaza de la Libertad, 3",,Valladolid,Valladolid,Castilla y León,47003,es,914 908 900,41.65326,-4.7244,de 09:00 a 22:00,de 10:00 a 20:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/plaza-de-la-libertad-valladolid-s.aspx,,2300,5551
Carrefour Express EESS Cruz de Illas - Castrillón,Supermercado Carrefour Express CEPSA,Crta. AS 237,Junto a la estación CEPSA,Castrillón,Asturias,Principado de Asturias,33450,es,914 908 900,43.53191762050666,-5.949371482132724,de 07:00 a 23:00,de 07:00 a 23:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/cruz-illas-castrillon-cepsa-s.aspx,,5120,5302
Carrefour Express Ansoain - Pamplona,Supermercado Carrefour Express,"Calle Hermanos Noain, 3",,Ansoain,Navarra,Navarra,31013,es,914 908 900,42.833010,-1.642295,de 09:00 a 21:00,de 09:00 a 21:00 (de 09:00 a 14:00 si es medio día),https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/ansoain-pamplona-s.aspx,,2334,5645
Carrefour Express Plaza de la Alfalfa - Sevilla,Supermercado Carrefour Express,"Plaza De La Alfalfa, 4-5",,Sevilla,Sevilla,Andalucía,41004,es,605964086,37.39014511820501,-5.990174967181303,de 08:30 a 22:30,de 08:30 a 22:30 (de 09:00 a 14:00 si abre medio día),https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/plaza-de-la-alfalfa-sevilla-s.aspx,,1653,5337
Carrefour Express EESS Arona,Supermercado Carrefour Express CEPSA,Carretera TF28,Junto a la estación CEPSA,Arona,S.C. Tenerife,Islas Canarias,38626,es,914 908 900,28.075770150309374,-16.687901001844892,de 07:00 a 23:00,de 07:00 a 23:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/arona-tenerife-cepsa-s.aspx,,5328,5673
Carrefour Express Mefistófeles - Málaga,Supermercado Carrefour Express,"Calle Mefistófeles, 16",,Málaga,Málaga,Andalucía,29006,es,914 908 900,36.710718,-4.462654,de 09:00 a 21:30,de 10:00 a 21:30 (de 09:00 a 14:00 si es medio día),https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/mefistofeles-malaga-s.aspx,,2556,6044
Carrefour Express Paseo de Begoña,Supermercado Carrefour Express,"Paseo de Begoña, 5",,Gijón,Asturias,Principado de Asturias,33201,es,914 908 900,43.539772,-5.661488,de 09:00 a 21:30,de 09:00 a 21:30,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/paseo-begonya-gijon-s.aspx,,2272,5682
Carrefour Express Casablanca Torremolinos,Supermercado Carrefour Express,"Calle Casablanca,5",,Torremolinos,Málaga,Andalucía,29620,es,605957614,36.622221628205544,-4.497777283112859,de 09:00 a 22:00,de 09:00 a 22:00 (de 09:00 a 14:00 si es medio día),https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/casablanca-torremolinos-s.aspx,,1577,5424
Carrefour Express EESS Torralba de Calatrava,Supermercado Carrefour Express CEPSA,"Crta C511, pk 12,82 con autovia A3, pk 290",Junto a la estación CEPSA,Ciudad Real,Ciudad Real,Castilla-La Mancha,13160,es,914 908 900,39.00593906533573,-3.756391353248752,de 07:00 a 23:00,de 07:00 a 23:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/torralba-calatrava-ciudad-real-cepsa-s.aspx,,5357,5706
Carrefour Express Tembleque 66,Supermercado Carrefour Express,"Calle Tembleque, 66",,Madrid,Madrid,Comunidad de Madrid,28024,es,914 908 900,40.395204,-3.759934,de 09:00 a 22:00,de 10:00 a 21:00 (de 09:00 a 14:00 si es medio día),https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/tembleque-madrid-s.aspx,,2612,6197
Carrefour Express Avenida del Sur - Granada,Supermercado Carrefour Express,"Avenida del Sur, 21",,Granada,Granada,Andalucía,18014,es,914 908 900,37.188042,-3.614392,de 09:00 a 21:00,de 09:00 a 21:00 (de 09:00 a 14:00 si es medio día),https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/avenida-sur-granada-s.aspx,,2343,5684
Carrefour Market Torremolinos - Colorado,Supermercado Carrefour Market,"Paseo del Colorado, 25",,Torremolinos,Málaga,Andalucía,29620,es,605963373,36.631943323782586,-4.492779811657172,de 09:00 a 21:30,de 09:00 a 22:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-market/torremolinos-colorado-s.aspx,"Accesibilidad,Buzón de correos,Cajas específicas para servicio a domicilio,Consigna automática,Punto de reciclaje,Tartas de encargo,Telefonía móvil,Wifi gratis",1504,5515
Carrefour Market Via Laietana - Barcelona,Supermercado Carrefour Market,"Calle Via Laietana, 48A",,Barcelona,Barcelona,Cataluña / Catalunya,08003,es,651317190,41.38678297308144,2.175313497984107,de 09:00 a 22:00,de 12:00 a 20:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-market/via-laietana-barcelona-s.aspx,,6831,5499
Carrefour Market Tudescos - Madrid,Supermercado Carrefour Market,"Calle Tudescos,1",,Madrid,Madrid,Comunidad de Madrid,28004,es,652198315,40.420854286037304,-3.7061339886425193,24 H,24 H,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-market/tudescos-madrid-s.aspx,"Accesibilidad,Consigna automática,Entrega a domicilio,Fila única,Punto de reciclaje,Transporte público,Wifi gratis",6830,5611
Carrefour Express Marqués de Sotelo - Valencia,Supermercado Carrefour Express,"Avenida Marqués de Sotelo, 4",,Valencia,Valencia,Comunidad Valenciana,46002,es,914 908 900,39.469062431164154,-0.3772910512104958,de 09:00 a 00:00,de 09:00 a 22:00 (de 09:00 a 14:00 si es medio día),https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/marques-de-sotelo-valencia-s.aspx,,2362,5686
Carrefour Market Valdebebas,Supermercado Carrefour Market,Av Juan Antonio Samarach (Esquina con C/Jordi Solé Tura 8),,Madrid,Madrid,Comunidad de Madrid,28055,es,653543795,40.49302086981963,-3.6109057280918826,de 09:00 a 22:00,de 09:00 a 22:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-market/valdebebas-s.aspx,Carrefour Drive,6829,5612
Carrefour Market Roger de Flor,Supermercado Carrefour Market,"Calle Roger de Flor, 168",,Barcelona,Barcelona,Cataluña / Catalunya,08013,es,605957507,41.397867489734665,2.1741043286519086,de 09:00 a 22:00,de 12:00 a 20:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-market/roger-de-flor-barcelona-s.aspx,,6833,5500
Carrefour Express Calle Zaragoza - Sevilla,Supermercado Carrefour Express,"Calle Zaragoza, 31",,Sevilla,Sevilla,Andalucía,41001,es,914 908 900,37.3882800431438,-5.997034560048085,de 10:00 a 22:00,de 10:00 a 22:00 (de 09:00 a 14:00 si es medio día),https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/zaragoza-sevilla-s.aspx,,2360,5692
Carrefour Market Ortega y Gasset - Madrid,Supermercado Carrefour Market,"Calle Ortega y Gasset, 63",,Madrid,Madrid,Comunidad de Madrid,28006,es,605959699,40.42997533653307,-3.6742669758909283,de 08:30 a 22:00,de 08:30 a 22:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-market/ortega-y-gasset-madrid-s.aspx,,1549,5366
"Carrefour Express EESS Pagozelai II, Gorriti",Supermercado Carrefour Express CEPSA,"A-15, P.K. 134,4",Junto a la estación CEPSA,Gorriti,Navarra,Navarra,31877,es,914 908 900,43.059074,-1.955778,24 H,24 H,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/pagozelai-2-gorriti-navarra-cepsa-s.aspx,,5386,5739
"Carrefour Express EESS Pagozelai I, Gorriti",Supermercado Carrefour Express CEPSA,"A-15, P.K. 134,4",Junto a la estación CEPSA,Gorriti,Navarra,Navarra,31877,es,914 908 900,43.059312,-1.957134,24 H,24 H,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/pagozelai-1-gorriti-navarra-cepsa-s.aspx,,5385,5738
Carrefour Express Isaac Albeniz - Alcobendas,Supermercado Carrefour Express,"Calle Isaac Albeniz, 2",Esq. Avenida Zaporra,Alcobendas,Madrid,Comunidad de Madrid,28100,es,914 908 900,40.54867542343149,-3.643711836247293,de 09:00 a 22:00,de 10:00 a 21:00 (de 09:00 a 14:00 si es medio día),https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/isaac-albeniz-alcobendas-s.aspx,,2557,6039
Carrefour Express EESS Sant Jordi II,Supermercado Carrefour Express CEPSA,"Crta. C-55 P.K. 24,89 (Dirección Castellgalí)",Junto a la estación CEPSA,Manresa,Barcelona,Cataluña / Catalunya,08240,es,914 908 900,41.69382803965157,1.838889271163771,de 06:00 a 22:00,de 06:00 a 22:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/sant-jordi-manresa-barcelona-cepsa-s.aspx,,5360,5709
Carrefour Express Talavera 26 - Plasencia,Supermercado Carrefour Express,"Calle Talavera, 26",,Plasencia,Cáceres,Extremadura,10600,es,914 908 900,40.02916,-6.089421,de 09:00 a 21:30,de 09:00 a 15:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/talavera-26-plasencia-s.aspx,,2368,5700
Carrefour Express Atarazanas,Supermercado Carrefour Express,"Calle Atarazanas, s/n",,Málaga,Málaga,Andalucía,29005,es,685566307,36.71774807980226,-4.424919787414055,de 08:30 a 22:00,de 09:00 a 22:00 (de 09:00 a 14:00 si es medio día),https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/atarazanas-malaga-s.aspx,,1576,5460
Carrefour Express EESS La Marina I - Villajoyosa,Supermercado Carrefour Express CEPSA,"Autopista AP7, PK 655.4. Dirección Valencia.",Junto a la estación CEPSA,Villajoyosa,Alicante,Comunidad Valenciana,03570,es,914 908 900,38.53469397699663,-0.20708255556135488,24 H,24 H,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/la-marina-i-villajoyosa-cepsa-s.aspx,,5272,5608
Carrefour Express Paseo del Rollo 17-19 - Salamanca,Supermercado Carrefour Express,"Paseo del Rollo, 17-19",,Salamanca,Salamanca,Castilla y León,37003,es,605382560,40.965533,-5.652772,de 09:00 a 22:00,de 09:00 a 22:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/paseo-del-rollo-17-19-salamanca-s.aspx,,2363,5703
Carrefour Express Alhendín,Supermercado Carrefour Express,"Carretera de Bailén a Motril, esquina C/ Tierno Galván",,Alhendín,Granada,Andalucía,18620,es,914 908 900,37.108352,-3.641002,de 09:30 a 22:00,de 09:30 a 22:00 (de 09:00 a 14:00 si es medio día),https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/alhedin-s.aspx,,2376,5698
Carrefour Express Calle Estepona - Benahavís,Supermercado Carrefour Express,"Calle Estepona, 2",,Benahavís,Málaga,Andalucía,29679,es,914 908 900,36.52437284150829,-5.046650340563721,de 09:00 a 22:00,de 09:00 a 22:00 (de 09:00 a 14:00 si es medio día),https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/estepona-benahavis-malaga-s.aspx,,2321,5726
Carrefour Express EESS Mi-A7 - Estepona,Supermercado Carrefour Express CEPSA,"Autovía A7, PK 158. Margen izquierdo, acceso polígono industrial",Junto a la estación CEPSA,Estepona,Málaga,Andalucía,29680,es,914 908 900,36.432,-5.1747,de 07:00 a 23:00,de 07:00 a 23:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/mi-a7-estepona-cepsa-s.aspx,,4840,6480
Carrefour Express Can Pastilla - Mallorca,Supermercado Carrefour Express,"Calle Caravella, s/n",Bajos Hotel Fontanellas Playa,Mallorca,Illes Balears,Islas Baleares / Illes Balears,07610,es,914 908 900,39.532113103161635,2.7271431720017927,de 09:00 a 22:00,de 09:00 a 22:00 (de 09:00 a 14:00 si es medio día),https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/can-pastilla-mallorca-s.aspx,,2359,5722
Carrefour Express Zugasti - Aldeanueva de Ebro,Supermercado Carrefour Express,"Calle Zugasti, 29 ",,Aldeanueva de Ebro,La Rioja,La Rioja,26559,es,914 908 900,42.22906515297655,-1.8852088704625132,de 09:00 a 21:00,de 09:00 a 15:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/zugasti-aldeanueva-de-ebro-s.aspx,,2326,5729
Carrefour Express Estrada Pola Vía - Nigrán,Supermercado Carrefour Express,"Estrada Pola Vía, 76",,Nigrán,Pontevedra,Galicia,36370,es,914 908 900,42.1297520699854,-8.816806774932259,de 09:00 a 21:30,de 09:00 a 21:30 (de 09:00 a 14:00 si es medio día),https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/estrada-pola-nigran-s.aspx,,2372,5707
Carrefour Express EESS Tordera I - Palafolls - Dirección Barcelona Norte,Supermercado Carrefour Express CEPSA,Crta. C-32 P.K.130. Dirección Barcelona Norte.,,Tordera,Barcelona,Cataluña / Catalunya,08240,es,914 908 900,41.6682,2.7159,24 H,24 H,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/tordera-i-barcelona-s.aspx,,5367,5719
Carrefour Market Canillas,Supermercado Carrefour Market,"Carretera de Canillas, 142",,Madrid,Madrid,Comunidad de Madrid,28043,es,605955894,40.46483954381592,-3.6393022815044036,de 08:30 a 22:00,de 08:30 a 22:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-market/canillas-s.aspx,,1560,5364
Carrefour Market Antonio Ferrandis - Nerja,Supermercado Carrefour Market,"Calle Antonio Ferrandis Chanquete, s/n",,Nerja,Málaga,Andalucía,29780,es,605963076,36.74767065943257,-3.8806361937942158,de 09:00 a 21:30,de 09:00 a 22:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-market/antonio-ferrandis-nerja-s.aspx,,1510,5516
Carrefour Market Peronne Parcela - Salobreña,Supermercado Carrefour Market,"Avenida Peronne Parcela, 3",,Salobreña,Granada,Andalucía,18680,es,653170604,36.74110896680798,-3.5831279267133462,de 09:00 a 21:30,de 09:00 a 22:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-market/peronne-parcela-salobrenya-s.aspx,,1506,5588
Carrefour Express EESS Tordera II - Palafolls - Dirección Barcelona Sur,Supermercado Carrefour Express CEPSA,Crta. C-32 P.K.130. Dirección Barcelona Sur.,,Tordera,Barcelona,Cataluña / Catalunya,08240,es,914 908 900,41.6691,2.7159,24 H,24 H,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/tordera-ii-barcelona-s.aspx,,5373,5725
Carrefour Express Sant Joan Despí,Supermercado Carrefour Express,"Calle Joan Maragall, 2",,Sant Joan Despí,Barcelona,Cataluña / Catalunya,08970,es,914 908 900,41.36781861737894,2.072955783654671,de 08:00 a 23:00,de 08:00 a 23:00 (de 09:00 a 14:00 si es medio día),https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/joan-maragall-sant-joan-despi-s.aspx,,2234,5683
Carrefour Express EESS Alto Caleyo - Ribera De Arriba,Supermercado Carrefour Express CEPSA,"El Caleyo De Arriba, S/N",Junto a la estación CEPSA,Ribera De Arriba,Asturias,Principado de Asturias,33172,es,914 908 900,43.32474287225644,-5.876166375456111,de 07:00 a 23:00,de 07:00 a 23:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/alto-caleyo-ribera-de-arriba-cepsa-s.aspx,,4573,5491
Carrefour Express Río Manzanares 33 - Leganés,Supermercado Carrefour Express,"Calle Río Manzanares, 33 ",,Leganés,Madrid,Comunidad de Madrid,28913,es,914 908 900,40.334916,-3.769472,de 09:00 a 21:30,de 10:00 a 21:00 (de 09:00 a 14:00 si abre medio día),https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/rio-manzanares-33-leganes-s.aspx,,2382,5733
Carrefour Express Pintores 28,Supermercado Carrefour Express,"Calle Pintores, 28",,Cáceres,Cáceres,Extremadura,10003,es,914 908 900,39.47390627948591,-6.373454802073301,de 09:00 a 21:30,de 10:00 a 15:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/pintores-caceres-s.aspx,,2369,5728
Carrefour Express Marqués de Hermida,Supermercado Carrefour Express,"Calle Marques de la Hermida, 14",,Santander,Cantabria,Cantabria,39009,es,914 908 900,43.45548,-3.81400,de 09:00 a 21:30,de 10:00 a 21:00 (de 09:00 a 14:00 si es medio día),https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/marques-hermida-cantabria-s.aspx,Entrega a domicilio,5405,6315
Carrefour Express Aribe,Supermercado Carrefour Express,"Calle Santa María, 21",,Aribe,Navarra,Navarra,31671,es,914 908 900,42.94398139634217,-1.2637427945901454,Los lunes abre de 08:00 a 14:00. De martes a sábado abre de 08:00 a 21:00,de 08:00 a 14:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/aribe-navarra-s.aspx,,2240,5331
Carrefour Express EESS Tameiga - Pontevedra,Supermercado Carrefour Express CEPSA,"N-120, PK. 660,3",Junto a la estación CEPSA,Tameiga,Pontevedra,Galicia,36416,es,914 908 900,42.193454243896475,-8.651740596954705,24 H,24 H,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/tameiga-pontevedra-cepsa-s.aspx,,4491,5126
Carrefour Express EESS Villaboa - Cudellero - A Coruña,Supermercado Carrefour Express CEPSA,"Crta. N- 550 Pk 6,6",Junto a la estación CEPSA,Culledero,Coruña,Galicia,15189,es,914 908 900,43.30609610232181,-8.381055606600956,de 07:00 a 23:00,de 07:00 a 23:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/villaboa-cudellero-corunya-cepsa-s.aspx,,4556,5487
Carrefour Express EESS Vila de Noia,Supermercado Carrefour Express CEPSA,"Rua San Bernardo, 53",Junto a la estación CEPSA,Vila de Noia,Coruña,Galicia,15200,es,914 908 900,42.78746480085907,-8.880353795531697,de 06:00 a 00:00,de 06:00 a 00:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/vila-de-noia-cepsa-s.aspx,,4460,5076
Carrefour Express EESS La Rosa - Andorra,Supermercado Carrefour Express CEPSA,Bordes d´Envalira,Junto a la estación CEPSA,Soldeu,,Andorra La Vieja,AD100,es,914 908 900,42.56075,1.6838,de 10:00 a 20:00 (en función del estado del tiempo puede variar),de 10:00 a 20:00 (en función del estado del tiempo puede variar),https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/la-rosa-andorra-cepsa-s.aspx,,4519,5272
Carrefour Express EESS Santa Eulalia - Ibiza,Supermercado Carrefour Express CEPSA,"Ctra. Pm-810 P.K.3,3",Junto a la estación CEPSA,Santa Eulalia - Ibiza,Illes Balears,Islas Baleares / Illes Balears,07840,es,914 908 900,38.98484514148875,1.4950872757019185,de 06:00 a 22:00,de 06:00 a 22:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/santa-eulalia-ibiza-cepsa-s.aspx,,4566,5379
Carrefour Express EESS Monforte de Lemos - Madrid,Supermercado Carrefour Express CEPSA,"Avenida Monforte De Lemos, 7",Junto a la estación CEPSA,Madrid,Madrid,Comunidad de Madrid,28029,es,914 908 900,40.477633077499355,-3.691125003779336,de 07:00 a 23:00,de 07:00 a 23:00,https://www.carrefour.es/tiendas-carrefour/supermercados/carrefour-express/monforte-lemos-madrid-cepsa-s.aspx,,3814,5455
